date,spot,option_value,delta,gamma,vega,theta,implied_vol,hedge_units,hedge_value,cash,nav,total_pnl,option_pnl,hedge_pnl,delta_attr,gamma_attr,vega_attr,theta_attr
2024-09-04,143.74,4780974.331999872,-457579.27658527036,131971.76171567457,26235717.192429516,-68166.69946751391,0.1254271281816508,457579.27658527036,65772445.21636677,-70011216.3212215,542203.2271451354,223757.14108062536,594280.1595501238,-370523.01846949785,370523.01846949785,228940.04687114607,83764.16760149263,-70900.20267368952
2024-09-05,143.455,4889894.612287492,-493613.96949664457,128236.34754461014,24818606.018975403,-68485.87331251713,0.12713465995031525,493613.96949664457,70811391.99414115,-75180573.1928227,520713.4136059433,-21489.81353917718,108920.28028761968,-130410.0938268005,130410.0938268005,5359.703172677706,44798.32057976948,-68166.69946751391
2024-09-06,142.29,5346223.67006768,-671397.4614890417,108281.9089699373,18638677.325782906,-56727.631049340314,0.11935206679190936,671397.4614890417,95533144.79527573,-100477386.26842088,401982.19692254066,-118731.21668340266,456329.0577801885,-575060.2744636011,575060.2744636011,87022.7883981198,-193153.11340444922,-68485.87331251713
2024-09-09,143.185,4498085.723506864,-607534.8609126194,133786.31076539945,19768581.53832406,-61805.7311883831,0.11437571213294016,607534.8609126194,86989879.05977342,-91333219.80488585,154744.97839443386,-247237.2185281068,-848137.9465608159,600900.7280326992,-600900.7280326992,43368.258066323004,-92752.66874718337,-56727.631049340314
2024-09-10,142.455,4932705.247115479,-703962.2005231691,113907.06149388853,16031846.888687309,-56607.68072269601,0.11506618057752575,703962.2005231691,100282935.27552807,-105069776.46910672,145864.05353683233,-8880.924857601523,434619.5236086147,-443500.4484662059,443500.4484662059,35647.36250343968,13649.581746430029,-61805.7311883831
2024-09-11,142.36,4893435.682974254,-737130.1669034031,110623.606986197,14428869.156418335,-53613.13655135059,0.11186187415042062,737130.1669034031,104937850.56036848,-109791568.16299683,39718.08034589887,-106145.97319093347,-39269.56414122507,-66876.40904970026,66876.40904970026,514.0056149911596,-51370.95002378617,-56607.68072269601
2024-09-12,141.815,5273212.101008907,-796906.1688291272,93543.78393804068,11655644.501967091,-49150.71807441515,0.11306804669159519,796906.1688291272,113013248.33250268,-118268701.87609339,17758.557418197393,-21959.522927701473,379776.4180346532,-401735.9409623664,401735.9409623664,16428.98843253854,17403.70577667246,-53613.13655135059
2024-09-13,140.835,6126606.514577203,-853941.0714037089,69845.13187907703,8783178.002577245,-45483.65431951578,0.12179616390225226,853941.0714037089,120264790.79114135,-126301212.38018459,90184.92553396523,72426.36811576784,853394.4135682965,-780968.0454525365,780968.0454525365,44919.725047046195,101731.8313789194,-49150.71807441515
2024-09-16,140.615,6221028.210654718,-881268.1684743392,62137.59816083054,6849765.027037558,-44931.272384290554,0.12718350547730825,881268.1684743392,123919523.51001921,-130143812.13477127,-3260.414097338915,-93445.33963130414,94421.69607751444,-187867.03570881498,187867.03570881498,1690.2521914736467,47317.98001440165,-45483.65431951578
2024-09-17,142.41,4781118.910179597,-711416.29681686,116882.07560815816,13043960.548780413,-72483.44122815286,0.13390049851002547,711416.29681686,101312794.82968903,-105955207.09202966,138706.64783896506,141967.06193630397,-1439909.3004751205,1581876.3624114278,-1581876.3624114278,100104.44735707362,46009.82396236138,-44931.272384290554
2024-09-18,142.28,4726898.04196985,-763101.5788325919,110725.06191966288,10976161.524683138,-64874.15605536135,0.12766788783921296,763101.5788325919,108574092.63630117,-113308989.01722799,-7998.338956966996,-146704.98679593205,-54220.8682097476,-92484.11858618856,92484.11858618856,987.6535388888675,-81297.9277059863,-72483.44122815286
2024-09-19,142.63,4436491.583586073,-722768.6216321286,124318.12022861389,11844051.861083906,-73633.20325005305,0.1314902688639939,722768.6216321286,103088488.5033905,-107556299.33172591,-31319.244749337435,-23320.90579238534,-290406.4583837772,267085.55259140284,-267085.55259140284,6781.910042579132,41955.07153687947,-64874.15605536135
2024-09-20,143.915,3389167.61794378,-581884.1458297251,179512.22197505282,14957128.583205272,-87466.86199826986,0.12236400947680037,581884.1458297251,83741856.84708488,-87280909.99662301,-149885.53159435093,-118566.2868450135,-1047323.9656422925,928757.6787972827,-928757.6787972827,102638.59403724593,-108091.88947962393,-73633.20325005305
2024-09-23,143.61,3268276.9571238947,-722664.6520099192,168085.27210200136,9939837.493334722,-78966.91037085571,0.11628685182443382,722664.6520099192,103781870.67514451,-107498398.48916069,-448250.85689228773,-298365.3252979368,-120890.66081988532,-177474.66447805357,177474.66447805357,8349.56222461346,-90896.82842685636,-87466.86199826986
2024-09-24,143.23,3512649.1808244754,-790310.2689735696,141907.4168942873,7672960.348462702,-73543.63946212508,0.12025212309866,790310.2689735696,113196139.82508437,-117187280.20686434,-478491.20095549524,-30240.344063207507,244372.22370058065,-274612.56776378653,274612.56776378653,12135.756645766023,39414.15208279649,-78966.91037085571
2024-09-25,144.76,2448018.2058758754,-499704.2160401293,254692.65461537315,12726863.359087422,-123180.52030373673,0.12433764486090167,499704.2160401293,72337182.31396912,-75119147.98421952,-333947.46437452734,144543.736580953,-1064630.9749486,1209174.7115295625,-1209174.7115295625,166095.53610391883,31348.046484461775,-73543.63946212508
2024-09-26,144.805,2091843.265466082,-605401.7605024204,286439.52634497784,10294186.353231404,-104205.7085759723,0.10426380671765215,605401.7605024204,87665201.92955299,-90424680.91008158,-667635.715062514,-333688.2506879866,-356174.9404097935,22486.68972181377,-22486.68972181377,257.87631279824774,-255476.9951415738,-123180.52030373673
2024-09-27,142.195,4277110.293781325,-968594.4885400648,39937.24046603713,1287127.7510818092,-38462.13466228153,0.11635841847306017,968594.4885400648,137729293.2979545,-142068870.87339443,-62467.28165858984,605168.4334039241,2185267.0283152433,-1580098.5949113255,1580098.5949113255,975627.3487073219,124504.18728015335,-104205.7085759723
2024-09-30,143.63,2741291.444117804,-996186.7803664226,12232.399839436328,120989.3583639997,-22802.453167807882,0.0875,996186.7803664226,143082307.26402926,-146031951.74841422,-208353.04026713967,-145885.75860852003,-1535818.8496635212,1389933.091054995,-1389933.091054995,41119.881999337784,-37144.47126900768,-38462.13466228153
2024-10-01,143.57,4255526.241841295,12308.731465005374,148347.65173972322,33242045.525246665,-68392.8282798943,0.12800025466888496,-12308.731465005374,-1767164.5764308216,-2717453.6122953,-229091.94688482652,-20738.906617701054,1514234.7977234907,-59771.206821987624,59771.206821987624,22.018319710987058,4900.099825966974,-22802.453167807882
2024-10-02,146.465,5009590.4790622685,410526.90044029505,122170.20206639278,28813139.714795314,-56337.46489249451,0.13376090264508556,-410526.90044029505,-60127822.472987816,55607570.506670505,489338.5127449557,718430.4596297832,754064.2372209737,-35633.77759119069,35633.77759119069,621652.6889609613,191495.72227978043,-68392.8282798943
2024-10-03,146.93,5133343.47694326,475335.16464789363,117648.11604366037,26836233.442326788,-52126.21042086804,0.1329873994133281,-475335.16464789363,-69840995.74171501,65129848.766692966,422196.5019212067,-67142.01082374156,123752.99788099155,-190895.0087047386,190895.0087047386,13208.125970903084,-22287.056686473257,-56337.46489249451
2024-10-04,148.725,6317930.356307673,642164.3088194835,88673.91809638825,21364126.745897125,-41443.067786769905,0.1419894658305728,-642164.3088194835,-95505886.82917768,89941513.23361267,753556.7607426643,331360.2588214576,1184586.8793644132,-853226.6205429632,853226.6205429632,189532.58554778475,241581.55583650875,-52126.21042086804
2024-10-07,148.185,5857846.551535059,623152.2572130387,97106.42316561838,20799886.506254483,-47136.459345907475,0.14241553790061728,-623152.2572130387,-92341817.23511414,87124212.36631165,640241.6827325672,-113315.07801009715,-460083.8047726145,346768.72676251596,-346768.72676251596,12928.657258453026,9102.657707317403,-41443.067786769905
2024-10-08,148.195,5722142.381329427,651378.6402122006,97675.65484599891,19406015.738952953,-42974.58289246005,0.13758293451394835,-651378.6402122006,-96531057.58624706,91307221.19487244,498305.9899548143,-141935.69277775288,-135704.17020563222,-6231.52257212472,6231.52257212472,4.855321158272087,-100517.60197245496,-47136.459345907475
2024-10-09,149.3,6472211.357061866,756832.5292132075,77165.38202814617,14983553.192837613,-30001.532447769077,0.13824127044271073,-756832.5292132075,-112995096.6115319,107051486.82272278,528601.5682527423,30295.578297927976,750068.9757324392,-719773.3974344935,719773.3974344935,59632.208229169875,12775.677395081004,-42974.58289246005
2024-10-10,148.57,5771906.109816228,737421.9755378057,89179.17438553303,15404122.731258454,-31040.404559825874,0.12983191404824102,-737421.9755378057,-109558782.9056518,104167660.86316833,380784.0673327595,-147817.5009199828,-700305.2472456377,552487.7463256553,-552487.7463256553,20560.71604140057,-126002.03885406608,-30001.532447769077
2024-10-11,149.145,6154683.587031515,804388.246838253,74830.77721825858,12215802.838310294,-21152.53844095683,0.12755513050891434,-804388.246838253,-119970485.07469125,114155345.39627354,339543.908613801,-41240.1587189585,382777.4772152873,-424017.63593425084,424017.63593425084,14742.432265609305,-35071.85307229705,-31040.404559825874
2024-10-14,149.76,6615665.10118678,885095.1123073971,54159.425151421354,7529311.15974803,-8891.863245282977,0.12569265381917985,-885095.1123073971,-132551844.01915577,126242005.56893255,305826.65096355975,-33717.257650241256,460981.51415526494,-494698.77180551004,494698.77180551004,14151.435356687036,-22751.648032745386,-21152.53844095683
2024-10-15,149.2,6119039.4746024115,862296.857619181,64389.71973071328,8425450.972100839,-14408.054891631735,0.1262068472473399,-862296.857619181,-128654691.15678181,122840505.96945071,304854.2872713208,-972.3636922240257,-496625.62658436876,495653.2628921444,-495653.2628921444,8492.197863742938,3871.5223169146298,-8891.863245282977
2024-10-16,149.635,6490865.50127682,896788.9749957582,52217.16877058117,6514244.044872036,-7877.266226396863,0.12710341225898267,-896788.9749957582,-134191018.27349027,128001733.95309483,301581.18088136613,-3273.106389939785,371826.02667440847,-375099.1330643457,375099.1330643457,6092.072358022174,7553.964548897076,-14408.054891631735
2024-10-17,150.21,6991304.338078603,946588.5834174508,32601.96251994986,3641694.80493682,4153.6167117213245,0.12046578526531286,-946588.5834174508,-142187071.11513528,135482133.13411728,286366.35706058145,-15214.823820784688,500438.8368017832,-515653.66062257625,515653.66062257625,8632.15071238721,-43239.12211559542,-7877.266226396863
2024-10-18,149.54,6369850.094740645,931973.8991128727,41880.87386093953,4319042.786139956,-632.5171538371142,0.12023249174552766,-931973.8991128727,-139367376.87333897,133296653.24321066,299126.46461233497,12760.107551783323,-621454.2433379581,634214.3508897071,-634214.3508897071,7317.510487603094,-849.5837990271755,4153.6167117213245
2024-10-21,150.84,7646952.734906896,984609.7713797621,12102.69297732779,1015445.9970234759,13531.759347609053,0.12236069851283225,-984609.7713797621,-148518537.9149233,141236248.21594825,364663.03593182564,65536.57131949067,1277102.640166251,-1211566.068846745,1211566.068846745,35389.33841249452,9191.816085741119,-632.5171538371142
2024-10-22,151.075,7897422.33371144,988375.182023026,9358.84916237213,743197.868462431,14511.06394202748,0.1269958900755248,-988375.182023026,-149318780.62412864,141805107.62887937,383749.33846217394,19086.3025303185,250469.59880454373,-231383.29627422953,231383.29627422953,334.1856098364215,4706.786717773146,13531.759347609053
2024-10-23,152.76,9597382.91375171,991898.8535021513,5624.12451913194,497431.99868102383,15254.87755864206,0.15371273399198643,-991898.8535021513,-151522468.86098862,142343383.68403053,418297.7367936373,34548.39833146334,1699960.5800402705,-1665412.181708801,1665412.181708801,13285.93925651804,19855.90145075774,14511.06394202748
2024-10-24,151.83,8680570.598699205,996691.3974955895,2567.5693241895037,169671.59665727857,18271.65247212755,0.1307900367337938,-996691.3974955895,-151327654.88175535,143071035.63855425,423951.3554981053,5653.618704468012,-916812.3150525056,922465.9337569793,-922465.9337569793,2432.1526482984946,-11402.483112302783,15254.87755864206
2024-10-25,152.305,9179968.001002906,992307.644451901,5798.102488652063,429429.24211285106,14568.334590771745,0.16648389550852857,-992307.644451901,-151133415.78824678,142403368.13123527,449920.3439913988,25968.988493293524,499397.40230370127,-473428.4138103993,473428.4138103993,289.6539143851214,6056.234009168662,18271.65247212755
2024-10-28,153.29,10216238.605325446,999467.6269535255,0.011491441358788,0.3303171598455241,20037.18717056806,0.11162509852245905,-999467.6269535255,-153208392.53570592,143500921.8489093,508767.91852879524,58847.57453742623,1036270.6043225396,-977423.0297851078,977423.0297851078,2812.7319935261394,-23557.97161295059,14568.334590771745
2024-10-29,153.36,10303124.729906708,999591.1794802119,4.800918188881845e-07,9.561247807477592e-06,21090.51487027578,0.10302382712481722,-999591.1794802119,-153297303.28508532,143519869.86440194,525691.3092233241,16923.390694528818,86886.12458126247,-69962.73388676837,69962.73388676837,2.8154031329047977e-05,-0.002841147539129591,20037.18717056806
2024-10-30,153.42,10381639.602463339,999726.0649243266,2.6074996535992356e-18,3.0636822781302106e-17,22381.87893289946,0.0911,-999726.0649243266,-153377972.8806902,143540563.98923802,544230.7110111713,18539.40178784728,78514.87255663052,-59975.47076878658,59975.47076878658,8.641652739979789e-10,-1.1400666595390053e-07,21090.51487027578
2024-10-31,152.035,9021845.059864523,999865.9798875924,0.18453648444077198,2.5184715945781813,19562.413362267773,0.21550657346738447,-999865.9798875924,-152014624.2522101,143561835.96067813,569056.768332541,24826.057321369648,-1359794.5425988156,1384620.5999201832,-1384620.5999201832,2.5008855115126642e-18,3.8114221441492986e-18,22381.87893289946
2024-11-01,153.0,4489604.74729148,5704.157072655449,140722.37234561177,34860929.99093666,-74690.86164632332,0.12875513803369554,-5704.157072655449,-872736.0321162837,-3028118.586389601,588750.1287855953,19693.360453039408,-4532240.312573043,-964870.67059153,964870.67059153,0.08592249386167955,-0.2184810259286287,19562.413362267773
2024-11-04,152.14,4475521.769715883,-107042.96506743983,142019.18983360747,32603836.996749856,-83002.75615197948,0.13407998689499379,107042.96506743983,16285516.705360293,-20181465.748783696,579572.7262924798,-9177.402493113652,-14082.977575597353,4905.575082483764,-4905.575082483764,52039.133293408886,185629.183366037,-74690.86164632332
2024-11-05,151.62,4451264.323991168,-181739.1508382426,143229.46392913008,31337767.272276442,-83957.76664099128,0.13361100059448966,181739.1508382426,27555290.050094344,-31506901.435352817,499652.93873269483,-79919.78755978122,-24257.445724714547,-55662.34183506676,55662.34183506676,19200.994465502386,-15290.752895345273,-83002.75615197948
2024-11-06,154.635,3902401.0284429737,296585.0638043623,159858.6024511256,29924004.96268733,-62701.58775268383,0.11429335061586149,-296585.0638043623,-45862431.34138756,42458763.4959064,498733.18296180665,-919.7557708919048,-548863.2955481946,547943.539777299,-547943.539777299,650994.0268725824,-605372.0192775456,-83957.76664099128
2024-11-07,152.94,3187660.398392183,10806.93393347814,198459.0958743844,31191720.157478373,-66190.55916272487,0.10218985157954545,-10806.93393347814,-1652812.4757861467,-1248143.6865466312,286704.2360594049,-212028.9469023943,-714740.630050791,502711.6831483921,-502711.6831483921,229638.8806535707,-362185.1652286024,-62701.58775268383
2024-11-08,152.64,2994941.6587415244,-49233.954369833926,211674.20526874307,30423422.92909501,-65695.98092329461,0.09789678976213154,49233.954369833926,7515070.79501145,-10412784.877164183,97227.57658879086,-189476.65947061474,-192718.73965065833,3242.0801800435647,-3242.0801800435647,8930.659314347975,-133907.98282753036,-66190.55916272487
2024-11-11,153.715,2982985.917093458,196225.85918982618,211020.74249955267,27762298.764860075,-66791.71711865379,0.1016156610455355,-196225.85918982618,-30162857.945364133,27318070.364158966,138198.33588829264,40970.7592995055,-11955.741648066323,52926.50094757231,-52926.50094757231,122308.00173184948,113140.7938738652,-65695.98092329461
2024-11-12,154.62,3294962.6292514578,378081.15361081966,188478.01698809554,24849301.97795522,-62107.65779209092,0.1059403529793811,-378081.15361081966,-58458907.97130494,55436535.98753297,272590.64547949284,134392.30959120765,311976.71215799963,-177584.4025667929,177584.4025667929,86415.63181284828,120063.38953340214,-66791.71711865379
2024-11-13,155.46,3614305.0066088163,542222.4008242597,165636.1206098081,20829891.29337809,-50595.678574443955,0.10551519012317705,-542222.4008242597,-84293894.43213943,80953934.27933437,274344.85380375385,1754.2083242684603,319342.3773573586,-317588.1690330898,317588.1690330898,66495.04439340065,-10565.000203624608,-62107.65779209092
2024-11-14,156.26,4106404.432924446,667627.2155701984,135965.96263021335,16737212.646820243,-40405.6503845664,0.1082433526236324,-667627.2155701984,-104323428.7049992,100549690.63153474,332666.3594599962,58321.50565624237,492099.42631562985,-433777.92065939854,433777.92065939854,53003.55859513633,56827.32831515549,-50595.678574443955
2024-11-15,154.345,3210068.857498115,336307.03683045425,194514.41486982838,23400924.485222198,-77799.15136864816,0.11520437592783694,-336307.03683045425,-51907309.59959646,49412077.643948935,714836.9018505886,382170.54239058495,-896335.5754263313,1278506.1178169246,-1278506.1178169246,249308.88865329002,116508.12728194278,-40405.6503845664
2024-11-18,154.66,2926367.157178319,478273.83779025124,209238.58974536177,18921865.803854376,-68220.76138515832,0.10614894308797024,-478273.83779025124,-73969831.75264026,71368663.08039114,325198.4849291891,-389638.41692138463,-283701.70031979587,-105936.71660159233,105936.71660159233,9650.346407729221,-211905.500066722,-77799.15136864816
2024-11-19,154.655,2954733.707238624,476601.5642629561,207336.32963255266,18212007.84737565,-75727.06459883778,0.11170332749411327,-476601.5642629561,-73708814.92108747,71110037.6180273,355956.4041784555,30757.919249266386,28366.550060304813,2391.3691889490815,-2391.3691889490815,2.6154823718122646,105099.31635605982,-68220.76138515832
2024-11-20,155.435,3431676.850247801,619249.2466314887,168904.37925353428,14621751.584047435,-67356.3173131703,0.1188943003590768,-619249.2466314887,-96253006.65016544,93282480.12698016,461150.3270625174,105193.92288406193,476943.14300917694,-371749.2201251063,371749.2201251063,63071.711474222706,130962.05424698126,-75727.06459883778
2024-11-21,154.535,2804377.42843678,482615.6579760432,218391.40835965812,16519575.634354478,-86443.44387809678,0.11561188685765372,-482615.6579760432,-74581010.70532782,72167808.50411089,391175.2272198498,-69975.09984268248,-627299.4218110209,557324.3219683433,-557324.3219683433,68406.27359768224,-47994.63481393163,-67356.3173131703
2024-11-22,154.755,2733238.2753378754,585229.6731990088,216584.81177060035,13874950.283448996,-72636.79426900076,0.10848368111608865,-585229.6731990088,-90567218.07591261,88047840.42994094,213860.62936620414,-177314.59785364568,-71139.15309890453,-106175.44475472895,106175.44475472895,5285.072082303672,-117754.93388502405,-86443.44387809678
2024-11-25,154.215,2045168.222046456,610613.1135445773,286901.0856755948,10876231.48359017,-76458.65952271574,0.09696938210623457,-610613.1135445773,-94165701.30527699,91962347.68283278,-158185.40039776266,-372046.0297639668,-688070.0532914193,316024.0235274601,-316024.0235274601,31578.0655561526,-159760.3263104914,-72636.79426900076
2024-11-26,153.105,1414922.639848264,253803.0219660579,447040.00621669664,13558640.987335606,-123250.64489390628,0.09445259263706444,-253803.0219660579,-38858511.67811329,37332938.611703575,-110650.42656145245,47534.97383630276,-630245.5821981921,677780.5560344891,-677780.5560344891,176745.41383045452,-27373.184862156304,-76458.65952271574
2024-11-27,151.115,1703357.7155078703,-658029.3624405474,340126.02549269656,8026988.71024347,-106844.96012020766,0.09430408597588706,658029.3624405474,99438107.10520333,-100458612.1579006,682852.6628105938,793503.0893720612,288435.0756596064,505068.0137124503,-505068.0137124503,885161.564309353,-2013.5485031320306,-123250.64489390628
2024-11-28,151.55,1310823.148029179,-550444.064053284,466707.1790661741,8231399.723654256,-138563.06039248727,0.09343055718269008,550444.064053284,83419797.9072752,-84154060.18731083,576560.8679935485,-106291.79481704533,-392534.5674786912,286242.7726616396,-286242.7726616396,32180.173586928093,-7011.805761064751,-106844.96012020766
2024-11-29,149.765,2745935.0286678863,-999524.0146008193,1194.5663429786796,9760.748018296235,-19236.563210443735,0.06648367748940359,999524.0146008193,149693714.0466917,-151410518.98106247,1029130.094297111,452569.2263035774,1435111.8806387072,-982542.6543351257,982542.6543351257,743517.0408100811,-221810.53806066292,-138563.06039248727
2024-12-02,149.61,4472405.313219497,11272.405050422356,141218.89468556186,34648287.85417595,-71921.03479837184,0.129062149999869,-11272.405050422356,-1686464.519593689,-1794938.6169263422,991002.1766994658,-38127.917597681284,1726470.2845516107,-154926.2222630997,154926.2222630997,14.349728195026335,610.8127015445308,-19236.563210443735
2024-12-03,149.6,4479853.496659132,14228.458647666674,141009.32439367173,34085976.09163367,-74392.11007033392,0.13141239364112656,-14228.458647666674,-2128577.4136909344,-1352712.9987785923,998563.084189605,7560.907490139129,7448.18343963474,112.72405050444142,-112.72405050444142,7.060944734305386,81431.91820973819,-71921.03479837184
2024-12-04,150.625,4521965.554343893,160338.5669677655,138734.15874530605,33062251.5823053,-72243.63143760916,0.13220557456333076,-160338.5669677655,-24150996.64951968,20655122.066936295,1026090.9717605114,27527.88757090317,42112.05768476147,-14584.170113858421,14584.170113858421,74073.9607205515,27036.345950592524,-74392.11007033392
2024-12-05,150.105,3836476.6693565715,104012.8465403468,164136.00996113865,32771916.232034955,-65652.42167245553,0.11551608981198565,-104012.8465403468,-15612848.329938754,12200349.80217861,423978.1415964272,-602112.8301640823,-685488.8849873217,83376.05482323971,-83376.05482323971,18756.858262366113,-551791.9436280202,-72243.63143760916
2024-12-06,150.035,3579366.8798533957,92964.088431429,176079.4164688254,32225785.668281212,-63736.97130039351,0.10991041788656844,-92964.088431429,-13947867.00780945,10542649.379307128,174149.25135107338,-249828.8902453538,-257109.78950317577,7280.899257823567,-7280.899257823567,402.1332244047113,-183708.61076404282,-65652.42167245553
2024-12-09,151.215,3694334.2699716054,313558.3935559264,168716.05929313882,28414579.767107848,-59787.47796815435,0.11201513061644658,-313558.3935559264,-47414732.48155941,43899817.228708,179419.01712019742,5269.765769124031,114967.39011820965,-109697.62434908685,109697.62434908685,122586.48974559765,67826.02132635596,-63736.97130039351
2024-12-10,151.96,3952251.0654700156,442212.7765799955,155028.80446574208,25528117.049514532,-53625.444201568826,0.11316518643813496,-442212.7765799955,-67198653.52909613,63450137.27304554,203734.80941942334,24315.792299240828,257916.79549841024,-233601.0031991666,233601.0031991666,46820.81540458776,32678.352881991264,-59787.47796815435
2024-12-11,152.455,4098822.1435582587,538289.3738201476,145752.00185173383,22673004.699506573,-46256.23126783066,0.11104049489634683,-538289.3738201476,-82064906.4857506,78097494.90529293,131410.5631005913,-72324.24631884694,146571.07808824303,-218895.3244070998,218895.3244070998,18992.966407109576,-54239.37437288078,-53625.444201568826
2024-12-12,152.625,4313507.903313592,556078.90227122,137525.78680878432,21692684.429365654,-50512.514055903725,0.1176932013007881,-556078.90227122,-84871542.45914495,80812621.68513785,254587.1293064952,123176.56620590389,214685.75975533342,-91509.19354941836,91509.19354941836,2106.116426757244,150836.8435723343,-46256.23126783066
2024-12-13,153.655,4925214.532566709,683047.3293897407,111374.10069787332,17289655.49063769,-37583.45402146595,0.11999733591710443,-683047.3293897407,-104953637.3973806,100321955.35403416,293532.4892202616,38945.359913766384,611706.6292531174,-572761.2693393573,572761.2693393573,72950.55361271981,49982.86511452767,-50512.514055903725
2024-12-16,154.16,5287249.510007871,762959.0069991846,94510.03006311061,13105097.016676832,-33639.60033434604,0.125274557918673,-762959.0069991846,-117617760.5189943,112641139.57430603,310628.5653195977,17096.076099336147,362034.9774411619,-344938.90134181594,344938.90134181594,14201.590015237316,91241.35035473417,-37583.45402146595
2024-12-17,153.495,4797025.313037729,700265.8037109119,112759.23786404275,14902293.022298086,-46147.875061453626,0.12796328550923688,-700265.8037109119,-107487299.54060642,103018046.3355726,327772.10800389946,17143.542684301734,-490224.1969701424,507367.73965445167,-507367.73965445167,20897.349022329043,35236.03592575536,-33639.60033434604
2024-12-18,154.815,5786417.100105403,838638.7967311668,73703.90721520109,9305733.530511642,-23515.41796592631,0.1281845349511832,-838638.7967311668,-129833865.31593558,124440261.25000337,392813.0341731906,65040.92616927624,989391.7870676741,-924350.8608983989,924350.8608983989,98235.84802715303,3297.1240149039836,-46147.875061453626
2024-12-19,157.45,8184898.414823062,968471.3731990871,19424.480793619485,2323460.2124475935,8556.207908721142,0.12579556196355463,-968471.3731990871,-152485817.71019626,144882400.4148774,581481.1195042133,188668.08533103764,2398481.314717659,-2209813.229386617,2209813.229386617,255871.40558713052,-22231.146034461843,-23515.41796592631
2024-12-20,156.415,7189757.867070314,956485.8229289589,27858.226965435544,2974182.229130977,4364.909604530126,0.1225199514853457,-956485.8229289589,-149608729.9934331,143007680.5693753,588708.4430125356,7227.323508322239,-995140.5477527482,1002367.8712610519,-1002367.8712610519,10403.994719072449,-7610.750617594881,8556.207908721142
2024-12-23,157.185,7975257.9620143995,993101.0501130107,5877.162465395239,454586.3291184115,15565.624251588577,0.11426660924066369,-993101.0501130107,-156100588.5620136,148763045.0543005,637714.4543012977,49006.01128876209,785500.0949440859,-736494.0836553081,736494.0836553081,8258.571383903587,-24546.943835069193,4364.909604530126
2024-12-24,157.195,8004120.639637571,990924.8123519914,7601.0401255552815,583309.4919309698,14262.754441240437,0.125950216201906,-990924.8123519914,-155768425.87767127,148420951.35945708,656646.1214233637,18931.66712203622,28862.67762317136,-9931.010501121074,9931.010501121074,0.29385812326922744,5311.20799937346,15565.624251588577
2024-12-25,157.425,8244213.616117608,996039.0289326286,3396.8774130289107,226682.31356831788,17088.310841176142,0.1228551130056495,-996039.0289326286,-156801444.12971908,149226056.9046639,668826.3910624087,12180.269639045,240092.97648003697,-227912.70684097605,227912.70684097605,201.047511320969,-1805.403072882299,14262.754441240437
2024-12-26,158.025,8860665.674630964,999072.4742969987,157.45136342901768,8037.656021455945,18828.969781936255,0.10659239416491326,-999072.4742969987,-157878427.75078323,149705417.1083685,687655.0322162211,18828.64115381241,616452.0585133564,-597623.4173595714,597623.4173595714,611.4379343451923,-3686.4707317291636,17088.310841176142
2024-12-27,157.835,8699156.49672635,998802.6053255338,709.014861194156,36929.919328882796,16939.912526682972,0.12719147554756466,-998802.6053255338,-157646009.21155563,149662822.33925733,715969.6244280636,28314.592211842537,-161509.17790461332,189823.77011642748,-189823.77011642748,2.841997109893701,165.5683305117291,18828.969781936255
2024-12-30,156.845,7757686.873656514,999647.8676906484,0.01162999201968817,0.22104312799949472,18406.68595142995,0.094,-999647.8676906484,-156789769.80793974,149795397.51491374,763314.580630511,47344.956202447414,-941469.6230698368,988814.5792722875,-988814.5792722875,347.45273272820253,-1225.7585143781487,16939.912526682972
2024-12-31,157.195,8125004.665941567,999744.2937134398,28.617399359095977,635.3826209490137,18929.771382472343,0.1639798860589559,-999744.2937134398,-157154804.25028417,149810555.20356643,780755.6192238331,17441.03859332204,367317.79228505306,-349876.75369172124,349876.75369172124,0.0007123370112058773,0.015468572911519842,18406.68595142995
2025-01-01,156.875,3989752.280263005,9027.485046739806,158364.02589978767,36338432.37464089,-64157.914288267246,0.10978255835388948,-9027.485046739806,-1416186.7167073071,-1772557.8709481657,801007.692607532,20252.073383688927,-4135252.3856785623,319918.1739882939,-319918.1739882939,1.4652108471856518,-34.43604012567769,18929.771382472343
2025-01-02,157.53,3993171.6419176836,116358.88429138466,157589.8448572374,35519226.208579466,-63283.80777738495,0.11050459361879103,-116358.88429138466,-18330015.042421825,15135357.452060737,798514.0515565947,-2493.641050935723,3419.3616546788253,-5913.002705614584,5913.002705614584,33971.06310582832,26237.629645731075,-64157.914288267246
2025-01-03,157.285,3705209.507965776,83887.86850066145,170136.66726780473,35053902.04714924,-61804.93763078032,0.10482351065348611,-83887.86850066145,-13194303.397126537,10028153.733416837,539059.844256077,-259454.2073005177,-287962.1339519075,28507.92665138977,-28507.92665138977,4729.665218778013,-201787.67095437297,-63283.80777738495
2025-01-06,157.625,3561946.8810398304,156973.59543433238,176632.17148915766,32807023.361587007,-63301.961898881505,0.10494610799542628,-156973.59543433238,-24742962.98033664,21548291.441336717,367275.3420399092,-171784.50221617147,-143262.62692594575,-28521.87529022518,28521.87529022518,9833.89936807931,4297.515215611675,-61804.93763078032
